bin: 0,21.855000,20.623000,28.402500
bin: 1,16.196000,27.076000,16.111000
bin: 2,19.394500,9.198000,22.250500
bin: 3,19.459500,19.610000,27.261500
bin: 4,13.568000,14.754000,19.160500
bin: 5,16.728500,22.906500,19.898500
bin: 6,14.677500,26.848500,18.649000
bin: 7,12.206500,17.013500,18.347500
bin: 8,18.559000,21.083000,12.594500
bin: 9,16.663000,13.858000,18.754500
bin: 10,24.695000,16.232000,21.880500
bin: 11,17.894000,16.861000,30.147500
bin: 12,20.576500,19.017000,22.983500
bin: 13,17.234000,22.577500,16.735500
bin: 14,19.816000,16.721500,24.371000
bin: 15,18.059500,18.489500,29.437500
bin: 16,20.675500,25.767500,32.450500
bin: 17,16.039000,28.786000,28.128000
bin: 18,22.206000,18.539500,15.041500
bin: 19,24.597500,18.804000,18.141000
bin: 20,17.125000,23.687500,28.750500
bin: 21,19.165000,19.177000,18.569000
bin: 22,17.034500,24.707000,18.301500
bin: 23,25.647000,29.055000,24.360500
bin: 24,16.853500,17.562000,25.835500
bin: 25,29.563000,16.750000,21.469000
bin: 26,17.598000,23.821500,26.027000
bin: 27,19.955000,22.944000,18.258500
bin: 28,18.615000,25.090500,27.984500
bin: 29,25.157500,26.480500,23.579500
bin: 30,15.451500,20.665500,24.449500
bin: 31,28.658500,28.425500,20.527000
bin: 32,19.690000,27.464000,18.680000
bin: 33,21.384500,22.920500,16.752000
bin: 34,19.137000,27.115500,23.486000
bin: 35,22.510000,20.919000,27.297500
bin: 36,19.677000,18.482500,29.174500
bin: 37,20.597500,27.938500,26.482500
bin: 38,22.624000,29.786000,22.343500
bin: 39,26.579500,19.147000,21.125000
bin: 40,21.945000,21.235500,19.719000
bin: 41,31.792500,22.254500,23.610000
bin: 42,20.460000,20.154500,33.432500
bin: 43,26.205500,27.246000,18.177000
bin: 44,21.624500,21.875500,30.990500
bin: 45,25.889500,17.993500,18.743500
bin: 46,30.676500,21.442500,21.269000
bin: 47,21.804500,16.587500,17.400000
bin: 48,32.374000,31.468500,34.628500
bin: 49,21.153500,21.535500,21.768500
bin: 50,27.504000,26.686500,28.797000
bin: 51,27.212500,28.223000,18.702000
bin: 52,13.932500,23.870000,23.593000
bin: 53,23.675000,19.641500,29.138500
bin: 54,30.842000,20.240000,40.065500
bin: 55,32.925500,17.710000,24.884000
bin: 56,21.682000,27.822500,23.770500
bin: 57,20.195500,28.623500,29.361000
bin: 58,21.196500,24.312500,29.671500
bin: 59,20.698000,22.616500,23.769500
bin: 60,23.586000,21.237500,20.804000
bin: 61,33.043500,27.414500,21.135500
bin: 62,22.532500,22.787000,23.586000
bin: 0,17.995000,6.633000,17.166500
bin: 1,13.559500,19.764000,27.957000
bin: 2,21.839000,16.166000,28.828500
bin: 3,18.281500,21.422500,29.565500
