bin: 0,20.638500,13.160500,15.535000
bin: 1,12.033000,16.258000,15.077500
bin: 2,10.705500,10.724500,14.643500
bin: 3,14.233000,13.773500,17.006000
bin: 4,26.757500,17.559000,13.095500
bin: 5,13.699500,14.038000,14.863500
bin: 6,22.090500,13.725000,16.216000
bin: 7,14.288500,15.948500,17.158500
bin: 8,22.737000,16.202000,20.887000
bin: 9,19.821500,22.398500,18.402000
bin: 10,22.534000,17.308000,17.861000
bin: 11,19.112000,29.987000,15.940000
bin: 12,18.414500,24.097000,17.896000
bin: 13,17.786500,26.363500,18.650500
bin: 14,24.984500,17.460500,18.454000
bin: 15,19.064500,20.089000,17.940500
bin: 16,20.187000,18.299500,23.748000
bin: 17,19.895500,15.597000,21.217000
bin: 18,17.911000,19.104500,18.631500
bin: 19,17.563500,20.057500,27.400500
bin: 20,22.786000,19.134500,36.311500
bin: 21,28.666000,20.121500,28.338500
bin: 22,32.313000,21.339000,22.479000
bin: 23,33.216000,26.890500,25.688500
bin: 24,31.454000,26.613500,23.632000
bin: 25,23.353500,26.605000,28.872500
bin: 26,22.010500,25.605000,22.955000
bin: 27,33.426000,26.237000,24.766500
bin: 28,13.800000,25.902000,35.987500
bin: 29,24.029000,26.467500,18.705000
bin: 30,17.564000,29.018500,22.402500
bin: 31,22.019000,19.597000,26.975500
bin: 32,19.965500,18.860000,27.789000
bin: 33,21.246000,21.043000,21.769000
bin: 34,21.697500,28.708500,21.728500
bin: 35,24.189500,25.419500,20.729500
bin: 36,22.170000,27.028000,30.678500
bin: 37,26.775000,18.612000,20.251000
bin: 38,28.179000,25.641500,15.362500
bin: 39,23.336500,23.448500,28.148500
bin: 40,22.180000,24.021000,31.873500
bin: 41,24.081500,26.767000,18.890500
bin: 42,19.849000,19.174500,20.504500
bin: 43,24.035500,22.305000,11.295500
bin: 44,23.475500,17.013500,19.475500
bin: 45,11.157500,19.517500,20.434500
bin: 46,17.854000,16.396000,15.776500
bin: 47,23.453000,16.288000,18.429000
bin: 48,16.669000,19.845500,17.447500
bin: 49,10.132500,18.364000,15.689000
bin: 50,21.042000,18.288000,17.282500
bin: 51,18.876000,23.264500,21.320000
bin: 52,28.668000,20.507500,15.397500
bin: 53,28.369500,21.628000,21.923500
bin: 54,13.836000,30.136000,28.372500
bin: 55,26.722000,21.644000,14.014500
bin: 56,16.454500,27.506500,21.924000
bin: 57,11.250000,29.740000,21.387500
bin: 58,22.047500,21.224000,25.177500
bin: 59,18.887500,22.553000,23.728500
bin: 60,21.678500,20.409500,21.536000
bin: 61,20.483500,21.863500,27.005000
bin: 62,25.825500,23.091000,25.087500
bin: 0,20.276000,13.830000,14.058000
bin: 1,26.003000,20.205000,17.690500
bin: 2,19.408000,16.880500,16.231500
bin: 3,25.575500,24.763500,19.855500
bin: 4,18.360000,23.209500,22.975000
bin: 5,25.187000,18.743500,23.290000
bin: 6,16.611000,24.613000,23.340000
bin: 7,18.542000,17.861000,24.835000
bin: 8,23.365000,16.286000,17.349500
bin: 9,22.533000,17.912500,18.501500
bin: 10,24.065000,17.786000,15.616000
bin: 11,18.559500,17.506500,15.841000
bin: 12,19.629000,14.728000,19.299500
bin: 13,17.672500,13.573500,13.809000
bin: 14,16.502500,17.247000,15.556000
bin: 15,15.512000,17.232000,17.867500
bin: 16,16.782000,18.509500,14.461000
bin: 17,19.747000,9.843000,13.287000
bin: 18,10.075000,21.222000,19.619500
bin: 19,21.008000,21.440500,17.523000
bin: 20,10.143000,15.241000,21.148000
bin: 21,21.120500,18.142500,18.002000
bin: 22,18.151500,16.220500,16.593500
bin: 23,18.926000,16.813000,17.189000
bin: 24,28.027500,22.863500,18.940500
bin: 25,37.290000,22.097500,24.199000
bin: 26,21.794000,19.845500,28.187500
bin: 27,31.218000,22.536000,27.727000
bin: 28,25.871000,18.368500,19.666500
bin: 29,17.381500,19.616500,27.112000
bin: 30,21.535500,22.196000,26.645000
bin: 31,16.376000,24.217500,25.497000
bin: 32,19.222500,31.821000,31.811500
bin: 33,24.750000,25.708000,18.754500
bin: 34,17.581000,17.576500,28.509500
bin: 35,23.889000,26.317500,19.941000
bin: 36,31.604500,20.861000,21.081500
bin: 37,27.529000,19.896500,22.397500
bin: 38,22.710000,30.884500,18.930500
bin: 39,26.600000,26.715500,24.101500
bin: 40,30.393500,31.965500,18.056500
bin: 41,19.168500,27.392500,36.547500
bin: 42,22.412000,20.187500,17.097000
bin: 43,29.521000,22.233500,24.635500
bin: 44,18.462500,29.593500,29.049500
bin: 45,26.662500,25.403500,26.904500
bin: 46,19.391500,25.156500,15.527500
bin: 47,25.540000,31.315500,20.265000
bin: 48,21.596000,21.555500,18.148000
bin: 49,32.754500,23.692000,24.896000
bin: 50,21.841000,13.255000,21.147000
bin: 51,27.873000,28.619500,20.734000
bin: 52,30.117000,30.189000,21.721500
bin: 53,20.841000,30.436000,24.709500
bin: 54,26.979000,20.838000,26.195000
bin: 55,23.944500,28.406000,28.568000
bin: 56,28.617500,28.253000,42.937500
bin: 57,29.615500,25.975000,24.522000
bin: 58,24.001000,22.693000,29.070000
bin: 59,24.751500,20.306000,30.875000
bin: 60,20.788000,21.434500,25.020500
bin: 61,33.959500,22.976000,27.557500
bin: 62,29.107000,28.789000,29.245500
bin: 0,15.820000,22.370500,16.744000
bin: 1,21.095500,22.466000,21.577500
bin: 2,21.248500,20.387500,31.698500
bin: 3,18.737000,36.844000,33.584000
bin: 4,24.657000,28.039500,27.606500
bin: 5,20.151000,23.560500,28.104000
bin: 6,24.648000,19.410500,18.088500
bin: 7,29.137500,22.827000,22.645000
bin: 8,33.414000,14.266000,29.922000
bin: 9,27.259500,23.362000,20.276500
bin: 10,28.552000,32.178500,28.684500
bin: 11,18.456500,25.744000,28.001500
bin: 12,21.312500,25.473500,30.594500
bin: 13,21.665000,25.151500,20.074500
bin: 14,32.762000,41.100500,27.863000
bin: 15,20.135500,31.007000,23.445000
bin: 16,25.534500,31.939500,27.082500
bin: 17,35.202000,50.903500,34.535500
bin: 18,28.976500,32.812000,35.420500
bin: 19,24.843500,36.421000,25.354500
bin: 20,29.145000,27.789500,36.461000
bin: 21,28.559500,27.528500,34.579000
