bin: 0,24.621299,25.107751,24.604079,24.567378,24.456256
bin: 1,26.392892,26.401097,26.412793,26.438219,26.427406
bin: 2,28.687717,28.709742,28.680548,28.656839,28.680378
bin: 3,31.467903,31.452766,31.478810,31.495208,31.532587
bin: 4,33.915456,33.883889,33.949988,33.849736,33.980106
bin: 5,35.999097,35.848650,35.865631,35.927886,35.894281
bin: 6,37.608022,37.672429,37.620562,37.602660,37.620057
bin: 7,39.538503,39.430558,39.590703,39.558806,39.558423
bin: 8,42.792585,42.794751,42.645925,42.721063,42.880388
bin: 9,44.834027,44.616076,44.726386,44.839527,49.035476
bin: 10,53.909398,52.081762,49.004249,48.286861,46.544621
bin: 11,48.461328,48.496075,48.345428,48.347906,48.512827
bin: 12,50.565358,50.275909,50.231703,50.192147,50.196890
bin: 13,52.227728,52.262061,52.326092,52.371028,52.239700
bin: 14,54.458857,53.890105,53.894590,54.218361,54.152711
bin: 15,56.237192,55.929350,55.898035,55.986383,55.873806
bin: 16,58.307164,58.192374,58.013071,58.211562,57.964957
bin: 17,60.197199,60.347593,59.918129,59.943808,59.907644
bin: 18,62.291234,63.315421,62.184046,62.357608,62.284084
bin: 19,64.295087,64.268982,64.374949,64.155532,64.233684
bin: 20,67.331467,66.991693,66.337510,66.205324,66.591114
bin: 21,68.414886,68.534635,69.000863,68.622280,68.630606
bin: 22,70.327534,70.414146,70.515355,70.418856,70.229974
bin: 23,72.696937,72.824402,73.126270,73.052698,72.771168
bin: 24,75.585544,75.499825,74.889370,75.097563,74.927635
bin: 25,77.952986,77.391280,77.574776,77.428508,77.779437
bin: 26,79.770010,80.328962,80.158574,79.962323,79.969175
bin: 27,82.502564,81.761682,82.887808,82.305597,82.166298
bin: 28,85.523032,85.810400,84.698531,85.313810,84.493596
bin: 29,87.144608,86.767745,87.381144,87.777502,87.063536
bin: 30,89.038303,90.627650,90.047098,89.991351,89.837159
bin: 31,92.159196,94.356763,92.289471,93.773616,93.013605
bin: 0,24.625709,24.736999,24.674563,24.649934,24.716421
bin: 1,26.987251,26.974415,27.063586,27.021224,27.035163
bin: 2,29.637009,29.678384,29.635799,29.741109,29.716998
bin: 3,32.618667,32.405109,32.307789,32.357086,32.308820
bin: 4,34.957301,34.988337,35.022082,34.952593,34.979865
bin: 5,37.005179,36.967133,36.934350,37.078571,36.977753
bin: 6,38.725613,38.607585,38.695483,38.620597,38.696796
bin: 7,40.704828,40.576173,40.681046,40.660831,40.675533
bin: 8,44.264918,44.170921,44.191321,43.847591,44.292222
bin: 9,46.422574,46.399341,46.217786,46.300428,46.395203
bin: 10,48.630673,48.590616,47.859286,48.247078,48.140795
bin: 11,49.969459,50.060710,49.926885,50.022569,49.828149
bin: 12,52.789866,52.283967,52.339312,52.317504,52.269095
bin: 13,54.448122,54.251368,54.129022,54.091672,54.230830
bin: 14,56.683276,55.979601,55.746478,55.821097,55.775369
bin: 15,58.051235,57.916735,58.169420,58.031571,58.150113
